user,community
kristinals2,971
62033039,972
achhafidz,972
1760097568363802624,25
vikana_dee,36
1668094793942179840,973
merylnotstreep_,973
861443954641780736,279
933504264,25
1607611766355423232,974
yoicqi,974
347696335,975
davidpjt_,975
alterbasesolo_,975
1321046579445329920,18
1677264179152003072,14
dahgirltrader,14
1668088452305530880,62
nkri_jaya,19
radar_online,19
1908899854165938176,1
1486950300124528640,77
1963821221361111040,976
juhoonssi,976
1921987584,3
180423511,977
rengginangkg,977
1772870402613927936,50
1146656353055719424,25
3034692985,978
gilangpriyamb,978
1748698992777793536,979
woochil_,979
1065170766465916928,11
843498825817849856,34
d1vewithu,19
272310510,3
1686747209474228224,2
1420544991437344768,16
1567477421104074752,16
1284309223271067648,980
ykitten_,980
2425807304,9
menuju_2024,42
1809193837858033664,25
1625035210390917120,1
3160663764,981
alsomineee,981
1589869768827232256,982
ejijaja,982
pakeqrisyakak,982
1721847552461676544,25
1362197283744346112,33
890270015185977344,983
siniiinenennn,983
1583296593813704704,17
1168921688496586752,984
lambepaklurah,984
ll__cool__z,77
1498298500656025600,25
ab_8896,25
tsumitobachi_,25
2368378759,2
sharpanocopath,2
1945426086,1
1235967614175686656,50
1425205121281970176,267
73524570,36
1266510283205271552,33
1327781661723959296,23
1777694128828190720,985
nnutdenn,985
1500260421780926464,986
dii_md,986
goldenhourftari,986
1867521106036555776,987
lilaccaca131,987
701170897,0
1795721599402012672,23
kulturwaras,9
1813772061598523392,988
petiteefairry,988
1584826498266976256,989
mrarmoured,989
90800543,12
1380369519084892160,990
helloijoel,990
1018280070815760384,11
1343885951806795776,559
1365262163024121856,74
christjonas6,40
rahmah0845,36
494726446,1
centurymac13746,201
icecoldnovember,201
558763892,1
956446877372751872,23
58741551,25
1427198912176136192,220
1143147320839528448,1
bigmulyono,27
97745478,46
1603276472814567424,11
1820723979403005952,4
1747860093386063872,67
63107291,23
1412449973321404416,27
3089787690,991
23secound,991
2602843368,36
58369204,16
1353243279849041920,202
1450019277206028288,992
arcrhaic,992
1932421036189876224,14
1434467652253016064,29
1215259661063966720,25
1202851587309195264,993
memefess,993
1262005147372187648,95
1886494114214248448,34
1144968812715843584,994
2littlepupa8,994
980492945349476352,995
zhaoroosy,995
115558715,1
244548907,1
1411404976060989440,996
parisvaanjava,996
1599085488865845248,23
1298157104818077696,50
ripndipsy,50
359850887,2
133730545,1
1780949657323274240,25
zonabulutangkis,50
kemenpora_ri,50
1935662690766352384,997
aoyagimasatou,997
1158356375501594624,18
1866772743011831808,1
1728262455904940032,998
hatsukwoi,998
839770049309106176,1
andrasoni,1
1505250833075929088,2
__ikhsan__,2
iniialvi,2
1700329250958835712,16
doghynuck,761
3278310619,27
bowlessarcher,160
lilyaquina,160
747713071980945408,999
jagehee,999
rendehuang,999
hircseryo,999
1495898923667718144,1000
childe_7125,1000
1596364131908452352,1001
_p1ter_,1001
littlestarink,36
1135741340094849024,1
kemenhub151,1
139762728,1002
menghanyurkan,1002
1469361284,1
mertosari,1
1512690265953533952,25
1559347539370905600,24
1760469976375570432,1
inez09082000,23
504211975,62
1888150178336808960,1
82789900,36
horsi,36
hendartomsa0220,36
jawafess,36
47563482,95
988433599148969984,1003
meownyangs,1003
1968560960177844224,36
pertamina,36
1008689188244357120,1004
yiyimules,1004
1232639243421249536,27
cigchapito,27
abdulrachimmks,119
58312291,50
457164270,2
977963268311465984,24
1736799370824040448,13
zinzang69,27
1989961242073862144,1
girikedaton_,1
1307207832404553728,25
369492998,25
risangatp_,25
1517590421152534528,232
1799329015007973376,25
arsenaxl,25
1850558971779956736,46
1943152984206249984,1005
ketikanrandom,1005
278405709,1006
nasidaruratjogj,1006
1443773694346555392,33
nd_haryo,33
960544414245388288,3
1618918040938348544,23
62268535,46
1704371657690013696,46
962404280815599616,18
521366171,1007
dgrayi13,1007
827324098392924160,12
1247510179937013760,4
1747050216258473984,573
1748678891357761536,1008
oscardarmawan,1008
1527676777946312704,1009
lippetew,1009
377959042,590
anakbawang55,590
sinepilgadungan,23
kangdickyajah,12
kutang2tang,12
adityaru,36
barktiar,40
blessedchoke,40
1104315388005740544,12
1460807917855141888,25
393240044,27
pdip,12
1829859209451868160,2
masqomaru,2
19006615,50
zetoum,19
483008476,9
1690368339766566912,11
ijetokito,11
177400717,11
1499720769877659648,23
912042943,1010
igustialiyaah,1010
43337391,50
432512246,18
1139973559650963456,17
1718450879517675520,36
1651857880210112512,36
849542676718522368,17
w1snu_,17
jonijeka_98,28
ad_yanuar,28
1974397678915067904,95
1468776271513411584,25
1860667347343904768,1011
sasha_mariskaa,1011
1820326884825280512,34
grestenaniwan,1
1809524672532475904,1012
notreal_404,1012
ulgqlgnskkeer,77
848789813952040960,23
1903542390516051968,23
1908450865188651008,1013
wiuwiiuuu,1013
1695794544791724032,1014
hhachn,1014
1603516994590244864,1
1615994105133412352,36
572613468,1015
seriea_lawas,1015
1118818741570064384,25
1825031127066976256,1016
lukilibra74,1016
1666732803613159424,1017
cairoscar,1017
1810346007697453056,1011
1491964091883085824,1
queensilence_,36
234740144,11
dtbandarocoga,11
1354347703556161536,1018
origienality,1018
solosrvvl,12
warticfox,12
758011224,1019
eluvyouu_,1019
280936561,28
1500736417210966016,1020
musimanmasmas,1020
1673952569352421376,7
1942702876050219008,7
1750417688084799488,1021
ghazy_001,1021
1642752125322297344,82
eff_sep23,36
903223091232251904,23
1261832254659063808,1
1480941667276374016,9
risolbodat,9
windewaoke,9
2271343639,906
lobakaheureui,23
1276207574694498304,1022
mesmxrizes,1022
babufess,1022
hendziddane,36
zennarupanda,25
blokkk03,12
1216272516236267520,425
2888080531,146
murbeyleaf,46
883943054767292416,27
trusapaaa,27
hannahalrashid,27
abiebsyah087021,19
829486039571980288,11
wongndonya,25
545264533,3
1658770447138459648,24
1727387918338297856,27
1902811220,1023
sundastruggle,1023
1661596529013166080,33
chocom0chi,9
1518538518967988224,23
wakcis,33
1151367463868612608,17
1737151905720340480,251
1864900396021682176,48
114199167,1024
bukupembaharu,1024
1539957935278673920,1025
zhonglali,1025
1579386608910237696,1026
micheladam717,1026
sejaningsun,12
1096450039,9
845420940229947392,1027
sbnemi,1027
2377392439,1028
lyovocshka,1028
448987983,34
63167516,2
1821422796574212096,1
singojoyo19,1
82653742,4
1564577058646212608,23
1570319147254550528,36
1254314054539112448,6
398798880,1029
adrianussatrio,1029
1307941672261541888,36
1927202426831933440,495
1604319496780468224,162
cosxminsin,162
1180676163368153088,1030
melfostilia,1030
1335078784316239872,25
371570254,1
1300461517700120576,17
1852117873239756800,119
partaigolkar,1
occrp,12
1647077630922080256,1031
theorcaays,1031
155360206,1032
arieparikesit,1032
285350946,95
kibar_s,36
adi461968,19
giginpraginanto,19
1714823500207443968,1033
rrubyverse,1033
1906362212,9
1593926744267837440,1034
hadinugrohocoyy,1034
831902116687908864,24
rezaa06,77
yaudamah,12
40652725,1035
maruppon,1035
2251965840,36
muhzelandi,4
rifkysays,4
navicenna,4
dhp_permana,4
1368698703536480256,36
babijoged,162
has_sunn,9
1204090006790262784,34
1395171646151880704,1
1579020712886824960,346
bantalbarbie,12
88337977,18
1237581236547117056,25
tabdeck,19
1679671170831114240,1
1896225557127614464,1036
queensmysticrv,1036
624211261,3
118992089,13
1604078559080812544,1037
xremiums,1037
_mbaksri_,17
is_pelssy,9
jetveetlev,19
biolahitam,19
1525002519231238144,36
268663475,1038
jornseng,1038
nsnnkbr,9
barisansopan,9
1248567049963487232,1039
interneth0f,1039
1070350458189828096,1040
topglobalnyocot,1040
1588812860410728448,1041
44summers,1041
1144703329,23
83324004,1042
deylaprajna,1042
1370204321002913792,1
846319958426619904,1043
subuhujan,1043
184233318,2
ind_indraa,12
1875954826485620736,873
1381177298049589248,1044
muncorner,1044
2492285912,707
1733505144544002048,28
830443412486660096,12
krikinanh,12
fortisfortuna_9,12
rampokaku,12
1263389468850970624,2
883154678199930880,1
1710674491037437952,863
1413307737442721792,12
1975987311386247168,1045
putritidhur,1045
1116540002026942464,16
catharsistaaa,27
1672907514860691456,17
cukdehbrother,17
1250655922445185024,23
1651228477524172800,12
402612526,279
filarachmad,40
15870933,50
1697530352959700992,173
110700346,16
carolinesarah5,16
1329814162193539072,36
1071054852665434112,95
1672030556459261952,28
1705135864479969280,1046
sasaeitoshi,1046
anthophiler,25
449689142,17
3080179046,23
740446634262310912,1
1483001100311887872,28
presidenkopi,28
1419866393919385600,1047
bobidibako,1047
davidwijaya82,36
1757107357098917888,1
39218191,2
viqllage,2
1256426198437031936,279
714719021816541184,1
1914667881398460416,105
1703711397342019584,1048
kvarinyuu,1048
1586209486016241664,1049
sutanmangara,1049
56321195,13
77692092,1050
eexxoo_7,1050
3000307226,842
bppsdm_kp,842
in_radiarta,842
1723204372325421056,7
2600938700,23
joglosemarnews,65
1823655732413390848,1051
hanacrunchie,1051
mondescoid,65
1875028909366104064,17
4738734565,1052
dadan_pardiana,1052
magnetoplastik,12
1752950592610430976,95
1699270355242934272,27
1098445819,1
mamangreborn,7
yaningwaylve,7
pksejahtera,1
uusrsd,7
fpksdprri,7
1157441479494623232,2
1097132915173912576,24
starrlord78,24
yomoneasu,24
alamakgantengny,24
1106136944893820928,13
1197513634122878976,17
68089986,62
2556873745,12
pamungkas_ari,12
395017253,1
jalonggos,12
3185922878,62
hourly_absurd_2,62
1689503322070470656,23
3267881868,1053
codedkunst,1053
selfolssi,1053
1110759625194758144,36
duchessofrwsr,25
barukudasai,25
3224131358,1054
sektipuss,1054
lamberesing,1054
blackcurawong,12
1855968893761683456,14
296292747,51
togerd,51
1258464952454529024,25
1374152848896716800,1055
rejekianakbaik,1055
kangnanooo,90
1643058536694583296,19
4780916052,1
ingloriharukon,1
adnardn,1
3221159756,1
1791149495964794880,3
sundagenxy,3
844486463844564992,40
1610187082215067648,1056
ikaen48,1056
3992996898,872
29357056,50
1471412131,17
73869045,95
ajenggmami,95
957949571174301696,1057
theoddlunch,1057
prammaning,42
1724463994176737280,1058
info_beragam,1058
2224257206,1059
alamf_,1059
1284111073570775040,105
1608833472780730368,17
obsidiantallnut,17
1520985850758443008,1060
dowoonaurs,1060
1807223643640147968,17
1702217145785200640,40
1484522822810550272,25
1855014921530228736,25
1359720133086748672,7
272817152,1061
bimotjontong,1061
sronojolo,90
1521398502190120960,1062
gamal_albinsaid,1062
878487191386705920,1
qianzyz,1
klubpompi,62
fitri_fly,62
1415309262,48
opiniku95098012,48
1604635201728282624,646
indonesiana,50
polrestangkab,50
langityang7,77
1433446236250521600,17
paxxinajiz,25
1861076881044635648,34
1156171431241064448,40
weweng42311649,12
1142814084,279
1529056372935245824,9
dawiguna,9
1626907844217049088,1063
_kiaishiteru,1063
1117955199950176256,75
1542907330374692864,1064
raffi1133,1064
hazmi_ash,1064
newsoul_,19
3876364392,0
1938764734612090880,1065
ubygantinama,1065
107646665,17
1220019150585643008,1066
widhindra19,1066
1637094881633120256,36
902752664685076480,1
1862119240867938304,1067
zay34562,1067
1645904636229074944,101
achmad_fah,25
1825728609883222016,19
dvierda,19
aroemcengkeh,595
60110422,7
1153655584798859264,11
1697630718669836288,119
1799478392578084864,609
1861230723086327808,73
791640030548676608,36
458498079,7
1690190530762653696,1068
zay_jes,1068
1262408233454465024,1069
skieserny,1069
920762744,1070
flymove_,1070
sankendal,1070
kolonigigs_,1070
pestapestapora,1070
1880955900854427648,25
pecintaikannih,25
coraiinee,25
893308652735561728,146
1641789194002661376,25
1636343034999877632,24
1884447923070722048,40
468375880,1
45759619,23
21463839,16
765785670,3
1808495797581025280,1071
galaxyrius,1071
1603739333697015808,46
1874145097346146304,1072
bvscoro,1072
1480641668344737792,2
1501847277576413184,101
andri0591,28
309479273,1073
heyshavvv,1073
1272768497945178112,1
267119233,6
1308273449282879488,53
1234215749318664192,4
299440064,25
lowkeycomfy,25
1379015529738866688,25
717407514279567360,1074
namisukacuan,1074
845122022506094592,1075
inzterlude,1075
1588942165526212608,36
1902607940697329664,17
aquavo_,36
1462319970184929280,9
satriamadang88,9
1301521098987593728,1076
morticiaiso,1076
ethereal_lona,1076
936523348418355200,95
netizeniaid,12
bsokakubahagia,12
1745117308627058688,3
1685250122702368768,29
2733357625,1077
kathyyyyyyz,1077
2378651516,7
1392222793413009408,1078
dewi_unik,1078
816074302252466176,1079
hifdzikhoir,1079
1040236181890330624,1080
iamteyta,1080
1431071323422294016,1081
nklshryw,1081
886272878576095232,1082
masterbojes,1082
kopipait__78,40
gurugembull,77
kzizc,77
1317842690440982528,1083
dirhoshi,1083
efendisyahril66,25
925291140,1
1888573854098046976,1084
jecrates,1084
1602332326549065728,25
491123112,1
harispr79861328,1
sasmiaty,1
hoppityvooshh,77
dhanangpuruhita,77
1081392814007545856,46
1826831901237411840,870
1800942563572228096,23
1574200016050085888,25
1580700919364083712,1085
syazavv,1085
tiramisualmond_,1085
sapnf,1085
noctuscriptis,1085
1434745092019920896,23
1051733858079522816,27
1735119082951954432,9
1913431195297460224,36
1705165452111159296,7
1597165898921439232,19
1307902086864986112,1
1620199301829001216,36
493314466,1
1586314121611399168,66
polres_malinau,66
417507715,1086
ecommurz,1086
3170486174,1087
mfs_ub,1087
704964887072485376,1088
ddaloct,1088
1513903881134043136,25
1971897982548430848,1089
buher2000_,1089
1697865518307487744,1
adriandhy,1
984672829185581056,1090
erikbangun_38,1090
2248413540,36
892732337967910912,17
488156882,1091
bintariww94,1091
134380852,23
1597230186,842
1807734751832522752,1092
chandanimaba25,1092
reitmaba2025,1092
s_mulyatie,46
98045132,1
1381830535685672960,13
wordfangs,13
1430493771825704960,220
deenaya3,77
itsmeqa03,77
1581913526545059840,3
995687927236603904,1
1687491761273507840,1
841117494,17
1223179827814887424,23
fngena107,23
v_andji,23
1564846034949353472,982
konamibros,12
1677662458167836672,25
1759387828872761344,401
1115839096080031744,36
1735265361963134976,9
1863572464703528960,27
1537369299148386304,1093
pigupy,1093
108867750,23
partaibedebah,23
elisa_jkt,23
1833917753897746432,1094
contempiracy,1094
1599583650173300736,46
1658700460331769856,25
1588001931121033216,2
1256406459715223552,1095
karay_yasin,1095
sundongner,253
zakeann,253
ayong_,253
1502857281234345984,1096
mas_streaming,1096
1132250023385653248,1097
mildgunman,1097
1784988372790075392,1
1886285803464343552,873
153999324,1098
triwahyuutama15,1098
1724142136973578240,1099
xaheer0,1099
beingyourchoice,11
746709161749032960,36
soloposdotcom,36
snapdragon850,12
65796281,17
1667660939569811456,90
1695080672589955072,46
560184086,28
anneechan,28
358528862,27
1825588100430716928,17
1522107322927091712,1100
creambruleei,1100
1143709946694946816,19
bisniscom,23
1917198233123868672,14
realmissnft,14
wallchain_xyz,14
openledgerhq,14
1895489030298689536,1101
nacharmingly,1101
naonsia2212,27
1507042906351476736,25
1248103962169008128,23
1265262339537858560,1
officialinews_,1
moejeep_pelung,36
85304735,1102
heizou_angkasa,1102
karimasoyou,1102
1275199105703137280,1103
charmaximoff,1103
4563639074,1104
kielscendo,1104
vkeonho,1104
1084569967394095104,1
1445435953045139456,17
42675641,25
airbeni38038490,12
1767368772003004416,1105
somnnuss,1105
892706603287232512,1106
skipberat,1106
dan__tae,1106
74835845,23
897012415,13
73304411,48
simbokesarah,48
343883471,383
kanggan3,383
1567400709213286400,1107
allenren1225,1107
1842532711199854592,6
1936644272,17
354485119,36
1222884360308719616,95
risdiyan,95
2426556488,1108
gmail,1108
313832064,17
amelcewaw,46
unclemage1,25
1444470949647028224,3
3314110367,91
zephyrosaux,77
syafrizall01,77
_adalahya,77
mainbdmntn,77
1546169180633714688,119
1807479425585627136,1109
everlynseranity,1109
1113065304978911232,16
janemanatad_,42
1105677459276554240,2
d_raverezld,2
dantemirza,2
1790050247668035584,1110
unmemiya,1110
468907855,1111
tegalfess,1111
1331461388020039680,33
1104200677088145408,29
sebutsajakucing,29
1658009771331686400,165
3055910558,77
1472795403330359296,1112
persebayaupdate,1112
1473200306888450048,33
susan_amelia46,23
sspasadena,27
1586303413855617024,1113
specsnijarren,1113
jarrenglorious,1113
imsofiasmith,1113
1484001683416162304,18
dipsiutomo,18
1667718416155942912,1114
iwanfals,1114
his_jessica,849
tamil_archives,849
1758920497595920384,36
2242754419,36
761674910,50
268798173,227
lbankupdates,14
1547231490001743872,9
1423374741314826240,162
sanantaz,162
1027927112634654720,17
1527122829938139136,12
1591419506751963136,556
43631005,77
1237620175798587392,1115
dytt022,1115
1371873515612164096,40
leherkipas69,40
putrabkti29,40
1311626860153905152,1116
heldaariyani5,1116
1437604387489079296,1117
paipiapaipia,1117
suryoudoro,48
380811231,25
iceelemonntea,12
1683124920925196288,25
1475654006693240832,1118
milinisia,1118
berant_takan,1118
1684590640041238528,227
1533833342390394880,594
jamaisvu_7,594
1754960692782718976,16
bigjoe_july15,19
hahaolf,25
vouzmebluu,25
zakirmanirman,42
1332825879227994112,28
tzyuyeon,25
1241710964514283520,1
1730574421189173248,1
1913817675450777600,1
prihantana23,1
1080616460236406784,1119
rahmaut,1119
kocom,1119
754351541482467328,48
armanpscho,12
sholah01035817,12
1719685713216905216,1120
_raga_raga,1120
1012174601055449088,1121
